,X,Y
6138,58,88
6139,59,88
6140,60,88
6141,61,88
6142,62,88
6143,63,88
6144,64,88
6145,65,88
6146,66,88
6147,67,88
6148,68,88
6149,69,88
6150,70,88
6151,71,88
6152,72,88
6153,73,88
6154,74,88
6155,75,88
6156,76,88
6157,77,88
6158,78,88
6159,79,88
6160,80,88
6161,81,88
6162,82,88
6163,83,88
6164,84,88
6165,85,88
6166,86,88
6167,87,88
6168,88,88
6169,89,88
6170,90,88
6171,91,88
6172,92,88
6173,93,88
6174,94,88
6175,95,88
6176,96,88
6177,97,88
6178,98,88
6179,99,88
6180,100,88
6181,101,88
6182,102,88
6183,103,88
6184,104,88
6185,105,88
6186,106,88
6187,107,88
6188,108,88
6189,109,88
6190,110,88
6191,111,88
6192,112,88
6193,113,88
6194,114,88
6195,115,88
6196,116,88
6197,117,88
6198,118,88
6199,119,88
6200,120,88
6201,121,88
6202,122,88
6203,123,88
6204,124,88
6205,125,88
6206,126,88
6207,127,88
6208,128,88
6209,129,88
6210,130,88
6211,131,88
6212,132,88
6213,133,88
6214,134,88
6215,135,88
6216,136,88
6217,137,88
6218,36,89
6219,37,89
6220,38,89
6221,39,89
6222,40,89
6223,41,89
6224,42,89
6225,43,89
6226,44,89
6227,45,89
6228,46,89
6229,47,89
6230,48,89
6231,49,89
6232,50,89
6233,51,89
6234,52,89
6235,53,89
6236,54,89
6237,55,89
6238,56,89
6239,57,89
6240,58,89
6241,59,89
6242,60,89
6243,61,89
6244,62,89
6245,63,89
6246,64,89
6247,65,89
6248,66,89
6249,67,89
6250,68,89
6251,69,89
6252,70,89
6253,71,89
6254,72,89
6255,73,89
6256,74,89
6257,75,89
6258,76,89
6259,77,89
6260,78,89
6261,79,89
6262,80,89
6263,81,89
6264,82,89
6265,83,89
6266,84,89
6267,85,89
6268,86,89
6269,87,89
6270,88,89
6271,89,89
6272,90,89
6273,91,89
6274,92,89
6275,93,89
6276,94,89
6277,95,89
6278,96,89
6279,97,89
6280,98,89
6281,99,89
6282,100,89
6283,101,89
6284,102,89
6285,103,89
6286,104,89
6287,105,89
6288,106,89
6289,107,89
6290,108,89
6291,109,89
6292,110,89
6293,111,89
6294,112,89
6295,113,89
6296,114,89
6297,115,89
6298,116,89
6299,117,89
6300,118,89
6301,119,89
6302,120,89
6303,121,89
6304,122,89
6305,123,89
6306,124,89
6307,125,89
6308,126,89
6309,127,89
6310,128,89
6311,129,89
6312,130,89
6313,131,89
6314,132,89
6315,133,89
6316,134,89
6317,135,89
6318,136,89
6319,137,89
6320,36,90
6321,38,90
6322,39,90
6323,40,90
6324,41,90
6325,42,90
6326,43,90
6327,44,90
6328,45,90
6329,46,90
6330,47,90
6331,48,90
6332,49,90
6333,50,90
6334,51,90
6335,52,90
6336,53,90
6337,54,90
6338,55,90
6339,56,90
6340,57,90
6341,58,90
6342,59,90
6343,60,90
6344,61,90
6345,62,90
6346,63,90
6347,64,90
6348,65,90
6349,66,90
6350,67,90
6351,68,90
6352,69,90
6353,70,90
6354,71,90
6355,72,90
6356,73,90
6357,74,90
6358,75,90
6359,76,90
6360,77,90
6361,78,90
6362,79,90
6363,80,90
6364,81,90
6365,82,90
6366,83,90
6367,84,90
6368,85,90
6369,86,90
6370,87,90
6371,88,90
6372,89,90
6373,90,90
6374,91,90
6375,92,90
6376,93,90
6377,94,90
6378,95,90
6379,96,90
6380,97,90
6381,98,90
6382,99,90
6383,100,90
6384,101,90
6385,102,90
6386,103,90
6387,104,90
6388,105,90
6389,106,90
6390,107,90
6391,108,90
6392,109,90
6393,110,90
6394,111,90
6395,112,90
6396,113,90
6397,114,90
6398,115,90
6399,116,90
6400,117,90
6401,118,90
6402,119,90
6403,120,90
6404,121,90
6405,122,90
6406,123,90
6407,124,90
6408,125,90
6409,126,90
6410,127,90
6411,128,90
6412,129,90
6413,130,90
6414,131,90
6415,132,90
6416,133,90
6417,134,90
6418,135,90
6419,136,90
6420,137,90
6421,38,91
6422,39,91
6423,40,91
6424,41,91
6425,42,91
6426,43,91
6427,44,91
6428,45,91
6429,46,91
6430,47,91
6431,48,91
6432,49,91
6433,50,91
6434,51,91
6435,52,91
6436,53,91
6437,54,91
6438,55,91
6439,56,91
6440,57,91
6441,58,91
6442,59,91
6443,60,91
6444,61,91
6445,62,91
6446,63,91
6447,64,91
6448,65,91
6449,66,91
6450,67,91
6451,68,91
6452,69,91
6453,70,91
6454,71,91
6455,72,91
6456,73,91
6457,74,91
6458,75,91
6459,76,91
6460,77,91
6461,78,91
6462,79,91
6463,80,91
6464,81,91
6465,82,91
6466,83,91
6467,84,91
6468,85,91
6469,86,91
6470,87,91
6471,88,91
6472,89,91
6473,90,91
6474,91,91
6475,92,91
6476,93,91
6477,94,91
6478,95,91
6479,96,91
6480,97,91
6481,98,91
6482,99,91
6483,100,91
6484,101,91
6485,102,91
6486,103,91
6487,104,91
6488,105,91
6489,106,91
6490,107,91
6491,108,91
6492,109,91
6493,110,91
6494,111,91
6495,112,91
6496,113,91
6497,114,91
6498,115,91
6499,116,91
6500,117,91
6501,118,91
6502,119,91
6503,120,91
6504,121,91
6505,122,91
6506,123,91
6507,124,91
6508,125,91
6509,126,91
6510,127,91
6511,128,91
6512,129,91
6513,130,91
6514,131,91
6515,132,91
6516,133,91
6517,134,91
6518,135,91
6519,136,91
6520,137,91
6521,38,92
6522,39,92
6523,40,92
6524,41,92
6525,42,92
6526,43,92
6527,44,92
6528,45,92
6529,46,92
6530,47,92
6531,48,92
6532,49,92
6533,50,92
6534,51,92
6535,52,92
6536,53,92
6537,54,92
6538,55,92
6539,56,92
6540,57,92
6541,58,92
6542,59,92
6543,60,92
6544,61,92
6545,62,92
6546,63,92
6547,64,92
6548,65,92
6549,66,92
6550,67,92
6551,68,92
6552,69,92
6553,70,92
6554,71,92
6555,72,92
6556,73,92
6557,74,92
6558,75,92
6559,76,92
6560,77,92
6561,78,92
6562,79,92
6563,80,92
6564,81,92
6565,82,92
6566,83,92
6567,84,92
6568,85,92
6569,86,92
6570,87,92
6571,88,92
6572,89,92
6573,90,92
6574,91,92
6575,92,92
6576,93,92
6577,94,92
6578,95,92
6579,96,92
6580,97,92
6581,98,92
6582,99,92
6583,100,92
6584,101,92
6585,102,92
6586,103,92
6587,104,92
6588,105,92
6589,106,92
6590,107,92
6591,108,92
6592,109,92
6593,110,92
6594,111,92
6595,112,92
6596,113,92
6597,114,92
6598,115,92
6599,116,92
6600,117,92
6601,118,92
6602,119,92
6603,120,92
6604,121,92
6605,122,92
6606,123,92
6607,124,92
6608,125,92
6609,126,92
6610,127,92
6611,128,92
6612,129,92
6613,130,92
6614,131,92
6615,132,92
6616,133,92
6617,134,92
6618,135,92
6619,136,92
6620,137,92
6621,38,93
6622,39,93
6623,40,93
6624,41,93
6625,42,93
6626,43,93
6627,44,93
6628,45,93
6629,46,93
6630,47,93
6631,48,93
6632,49,93
6633,50,93
6634,51,93
6635,52,93
6636,53,93
6637,54,93
6638,55,93
6639,56,93
6640,57,93
6641,58,93
6642,59,93
6643,60,93
6644,61,93
6645,62,93
6646,63,93
6647,64,93
6648,65,93
6649,66,93
6650,67,93
6651,68,93
6652,69,93
6653,70,93
6654,71,93
6655,72,93
6656,73,93
6657,74,93
6658,75,93
6659,76,93
6660,77,93
6661,78,93
6662,79,93
6663,80,93
6664,81,93
6665,82,93
6666,83,93
6667,84,93
6668,85,93
6669,86,93
6670,87,93
6671,88,93
6672,89,93
6673,90,93
6674,91,93
6675,92,93
6676,93,93
6677,94,93
6678,95,93
6679,96,93
6680,97,93
6681,98,93
6682,99,93
6683,100,93
6684,101,93
6685,102,93
6686,103,93
6687,104,93
6688,105,93
6689,106,93
6690,107,93
6691,108,93
6692,109,93
6693,110,93
6694,111,93
6695,112,93
6696,113,93
6697,114,93
6698,115,93
6699,116,93
6700,117,93
6701,118,93
6702,119,93
6703,120,93
6704,121,93
6705,122,93
6706,123,93
6707,124,93
6708,125,93
6709,126,93
6710,127,93
6711,128,93
6712,129,93
6713,130,93
6714,131,93
6715,132,93
6716,133,93
6717,134,93
6718,135,93
6719,136,93
6720,39,94
6721,40,94
6722,41,94
6723,42,94
6724,43,94
6725,44,94
6726,45,94
6727,46,94
6728,47,94
6729,48,94
6730,49,94
6731,50,94
6732,51,94
6733,52,94
6734,53,94
6735,54,94
6736,55,94
6737,56,94
6738,57,94
6739,58,94
6740,59,94
6741,60,94
6742,61,94
6743,62,94
6744,63,94
6745,64,94
6746,65,94
6747,66,94
6748,67,94
6749,68,94
6750,69,94
6751,70,94
6752,71,94
6753,72,94
6754,73,94
6755,74,94
6756,75,94
6757,76,94
6758,77,94
6759,78,94
6760,79,94
6761,80,94
6762,81,94
6763,82,94
6764,83,94
6765,84,94
6766,85,94
6767,86,94
6768,87,94
6769,88,94
6770,89,94
6771,90,94
6772,91,94
6773,92,94
6774,93,94
6775,94,94
6776,95,94
6777,96,94
6778,97,94
6779,98,94
6780,99,94
6781,100,94
6782,101,94
6783,102,94
6784,103,94
6785,104,94
6786,105,94
6787,106,94
6788,107,94
6789,108,94
6790,109,94
6791,110,94
6792,111,94
6793,112,94
6794,113,94
6795,114,94
6796,115,94
6797,116,94
6798,117,94
6799,118,94
6800,119,94
6801,120,94
6802,121,94
6803,122,94
6804,123,94
6805,124,94
6806,125,94
6807,126,94
6808,127,94
6809,128,94
6810,129,94
6811,130,94
6812,131,94
6813,132,94
6814,133,94
6815,134,94
6816,135,94
6817,136,94
6818,39,95
6819,40,95
6820,41,95
6821,42,95
6822,43,95
6823,44,95
6824,45,95
6825,46,95
6826,47,95
6827,48,95
6828,49,95
6829,50,95
6830,51,95
6831,52,95
6832,53,95
6833,54,95
6834,55,95
6835,56,95
6836,57,95
6837,59,95
6838,60,95
6839,61,95
6840,62,95
6841,63,95
6842,64,95
6843,65,95
6844,66,95
6845,67,95
6846,68,95
6847,69,95
6848,70,95
6849,71,95
6850,72,95
6851,73,95
6852,74,95
6853,75,95
6854,76,95
6855,77,95
6856,78,95
6857,79,95
6858,80,95
6859,81,95
6860,82,95
6861,83,95
6862,84,95
6863,85,95
6864,86,95
6865,87,95
6866,88,95
6867,89,95
6868,90,95
6869,91,95
6870,92,95
6871,93,95
6872,94,95
6873,95,95
6874,96,95
6875,97,95
6876,98,95
6877,99,95
6878,100,95
6879,101,95
6880,102,95
6881,103,95
6882,104,95
6883,105,95
6884,106,95
6885,107,95
6886,108,95
6887,109,95
6888,110,95
6889,111,95
6890,112,95
6891,113,95
6892,114,95
6893,115,95
6894,116,95
6895,117,95
6896,118,95
6897,119,95
6898,120,95
6899,121,95
6900,122,95
6901,123,95
6902,124,95
6903,125,95
6904,126,95
6905,127,95
6906,128,95
6907,129,95
6908,130,95
6909,131,95
6910,132,95
6911,133,95
6912,134,95
6913,135,95
6914,40,96
6915,41,96
6916,42,96
6917,43,96
6918,44,96
6919,45,96
6920,46,96
6921,47,96
6922,48,96
6923,49,96
6924,50,96
6925,51,96
6926,52,96
6927,53,96
6928,54,96
6929,55,96
6930,56,96
6931,57,96
6932,58,96
6933,61,96
6934,62,96
6935,63,96
6936,64,96
6937,65,96
6938,66,96
6939,67,96
6940,68,96
6941,69,96
6942,70,96
6943,71,96
6944,72,96
6945,73,96
6946,74,96
6947,75,96
6948,76,96
6949,77,96
6950,78,96
6951,79,96
6952,80,96
6953,81,96
6954,82,96
6955,83,96
6956,84,96
6957,85,96
6958,86,96
6959,87,96
6960,89,96
6961,90,96
6962,91,96
6963,92,96
6964,93,96
6965,94,96
6966,95,96
6967,96,96
6968,97,96
6969,98,96
6970,99,96
6971,100,96
6972,101,96
6973,102,96
6974,103,96
6975,104,96
6976,105,96
6977,106,96
6978,107,96
6979,108,96
6980,109,96
6981,110,96
6982,111,96
6983,112,96
6984,113,96
6985,114,96
6986,115,96
6987,116,96
6988,117,96
6989,118,96
6990,119,96
6991,120,96
6992,121,96
6993,122,96
6994,123,96
6995,124,96
6996,125,96
6997,126,96
6998,127,96
6999,128,96
7000,129,96
7001,130,96
7002,131,96
7003,132,96
7004,133,96
7005,134,96
7006,135,96
7007,40,97
7008,41,97
7009,42,97
7010,43,97
7011,44,97
7012,45,97
7013,46,97
7014,47,97
7015,48,97
7016,49,97
7017,50,97
7018,51,97
7019,52,97
7020,53,97
7021,54,97
7022,55,97
7023,56,97
7024,57,97
7025,58,97
7026,59,97
7027,60,97
7028,62,97
7029,63,97
7030,64,97
7031,65,97
7032,66,97
7033,67,97
7034,68,97
7035,69,97
7036,70,97
7037,71,97
7038,72,97
7039,73,97
7040,74,97
7041,75,97
7042,76,97
7043,77,97
7044,78,97
7045,79,97
7046,80,97
7047,81,97
7048,82,97
7049,83,97
7050,84,97
7051,85,97
7052,86,97
7053,87,97
7054,88,97
7055,89,97
7056,90,97
7057,91,97
7058,92,97
7059,93,97
7060,94,97
7061,95,97
7062,96,97
7063,97,97
7064,98,97
7065,99,97
7066,100,97
7067,101,97
7068,102,97
7069,103,97
7070,104,97
7071,105,97
7072,106,97
7073,107,97
7074,108,97
7075,109,97
7076,110,97
7077,112,97
7078,113,97
7079,114,97
7080,115,97
7081,116,97
7082,117,97
7083,118,97
7084,119,97
7085,121,97
7086,122,97
7087,123,97
7088,124,97
7089,125,97
7090,126,97
7091,127,97
7092,128,97
7093,129,97
7094,130,97
7095,131,97
7096,132,97
7097,133,97
7098,134,97
7099,41,98
7100,42,98
7101,43,98
7102,44,98
7103,45,98
7104,46,98
7105,47,98
7106,48,98
7107,49,98
7108,50,98
7109,51,98
7110,52,98
7111,53,98
7112,54,98
7113,55,98
7114,56,98
7115,57,98
7116,58,98
7117,59,98
7118,60,98
7119,61,98
7120,62,98
7121,63,98
7122,64,98
7123,65,98
7124,66,98
7125,67,98
7126,68,98
7127,69,98
7128,70,98
7129,71,98
7130,72,98
7131,73,98
7132,74,98
7133,75,98
7134,76,98
7135,77,98
7136,78,98
7137,79,98
7138,80,98
7139,81,98
7140,82,98
7141,83,98
7142,84,98
7143,85,98
7144,86,98
7145,87,98
7146,88,98
7147,89,98
7148,90,98
7149,91,98
7150,92,98
7151,93,98
7152,94,98
7153,95,98
7154,96,98
7155,97,98
7156,98,98
7157,102,98
7158,103,98
7159,104,98
7160,105,98
7161,106,98
7162,107,98
7163,108,98
7164,109,98
7165,111,98
7166,113,98
7167,114,98
7168,115,98
7169,116,98
7170,117,98
7171,118,98
7172,119,98
7173,120,98
7174,121,98
7175,122,98
7176,123,98
7177,124,98
7178,125,98
7179,126,98
7180,127,98
7181,128,98
7182,129,98
7183,130,98
7184,131,98
7185,132,98
7186,133,98
7187,134,98
7188,42,99
7189,43,99
7190,44,99
7191,45,99
7192,46,99
7193,47,99
7194,48,99
7195,49,99
7196,50,99
7197,51,99
7198,52,99
7199,53,99
7200,54,99
7201,55,99
7202,56,99
7203,57,99
7204,58,99
7205,59,99
7206,60,99
7207,61,99
7208,62,99
7209,63,99
7210,64,99
7211,65,99
7212,66,99
7213,67,99
7214,68,99
7215,69,99
7216,70,99
7217,71,99
7218,72,99
7219,73,99
7220,74,99
7221,75,99
7222,76,99
7223,77,99
7224,78,99
7225,79,99
7226,80,99
7227,81,99
7228,82,99
7229,83,99
7230,84,99
7231,85,99
7232,86,99
7233,87,99
7234,88,99
7235,90,99
7236,91,99
7237,92,99
7238,93,99
7239,94,99
7240,95,99
7241,96,99
7242,97,99
7243,98,99
7244,99,99
7245,100,99
7246,101,99
7247,102,99
7248,103,99
7249,104,99
7250,105,99
7251,106,99
7252,107,99
7253,108,99
7254,109,99
7255,110,99
7256,111,99
7257,112,99
7258,114,99
7259,115,99
7260,116,99
7261,117,99
7262,118,99
7263,119,99
7264,120,99
7265,121,99
7266,122,99
7267,123,99
7268,124,99
7269,125,99
7270,126,99
7271,127,99
7272,128,99
7273,129,99
7274,130,99
7275,131,99
7276,132,99
7277,133,99
7278,134,99
7279,42,100
7280,43,100
7281,44,100
7282,45,100
7283,46,100
7284,47,100
7285,48,100
7286,49,100
7287,50,100
7288,51,100
7289,52,100
7290,53,100
7291,54,100
7292,55,100
7293,56,100
7294,57,100
7295,58,100
7296,59,100
7297,60,100
7298,61,100
7299,62,100
7300,63,100
7301,64,100
7302,65,100
7303,66,100
7304,67,100
7305,68,100
7306,69,100
7307,70,100
7308,72,100
7309,73,100
7310,74,100
7311,75,100
7312,76,100
7313,77,100
7314,78,100
7315,79,100
7316,80,100
7317,81,100
7318,82,100
7319,83,100
7320,84,100
7321,85,100
7322,86,100
7323,87,100
7324,88,100
7325,90,100
7326,91,100
7327,92,100
7328,93,100
7329,94,100
7330,95,100
7331,96,100
7332,97,100
7333,98,100
7334,99,100
7335,100,100
7336,101,100
7337,102,100
7338,103,100
7339,104,100
7340,105,100
7341,106,100
7342,107,100
7343,108,100
7344,109,100
7345,110,100
7346,111,100
7347,112,100
7348,113,100
7349,114,100
7350,115,100
7351,116,100
7352,117,100
7353,118,100
7354,119,100
7355,120,100
7356,121,100
7357,122,100
7358,123,100
7359,124,100
7360,125,100
7361,126,100
7362,127,100
7363,128,100
7364,129,100
7365,130,100
7366,131,100
7367,132,100
7368,133,100
7369,134,100
7370,135,100
7371,42,101
7372,43,101
7373,44,101
7374,45,101
7375,46,101
7376,47,101
7377,48,101
7378,49,101
7379,50,101
7380,51,101
7381,52,101
7382,53,101
7383,54,101
7384,55,101
7385,56,101
7386,57,101
7387,58,101
7388,59,101
7389,60,101
7390,61,101
7391,62,101
7392,63,101
7393,64,101
7394,65,101
7395,66,101
7396,67,101
7397,68,101
7398,69,101
7399,70,101
7400,71,101
7401,72,101
7402,73,101
7403,74,101
7404,75,101
7405,76,101
7406,77,101
7407,78,101
7408,79,101
7409,80,101
7410,81,101
7411,82,101
7412,83,101
7413,84,101
7414,85,101
7415,86,101
7416,87,101
7417,88,101
7418,90,101
7419,91,101
7420,92,101
7421,93,101
7422,94,101
7423,95,101
7424,96,101
7425,97,101
7426,98,101
7427,99,101
7428,100,101
7429,101,101
7430,102,101
7431,103,101
7432,104,101
7433,105,101
7434,106,101
7435,107,101
7436,108,101
7437,109,101
7438,110,101
7439,111,101
7440,112,101
7441,113,101
7442,114,101
7443,115,101
7444,116,101
7445,117,101
7446,118,101
7447,119,101
7448,120,101
7449,121,101
7450,122,101
7451,123,101
7452,124,101
7453,125,101
7454,126,101
7455,127,101
7456,128,101
7457,129,101
7458,130,101
7459,131,101
7460,132,101
7461,133,101
7462,134,101
7463,135,101
7464,136,101
7465,137,101
7466,43,102
7467,44,102
7468,45,102
7469,46,102
7470,47,102
7471,48,102
7472,49,102
7473,50,102
7474,51,102
7475,52,102
7476,53,102
7477,54,102
7478,55,102
7479,56,102
7480,57,102
7481,58,102
7482,59,102
7483,60,102
7484,61,102
7485,62,102
7486,63,102
7487,64,102
7488,65,102
7489,66,102
7490,67,102
7491,68,102
7492,69,102
7493,70,102
7494,71,102
7495,72,102
7496,73,102
7497,74,102
7498,75,102
7499,76,102
7500,77,102
7501,78,102
7502,79,102
7503,80,102
7504,81,102
7505,82,102
7506,83,102
7507,84,102
7508,85,102
7509,86,102
7510,87,102
7511,88,102
7512,89,102
7513,90,102
7514,91,102
7515,92,102
7516,93,102
7517,94,102
7518,95,102
7519,96,102
7520,97,102
7521,98,102
7522,99,102
7523,100,102
7524,101,102
7525,102,102
7526,103,102
7527,104,102
7528,105,102
7529,106,102
7530,107,102
7531,108,102
7532,109,102
7533,110,102
7534,111,102
7535,112,102
7536,113,102
7537,114,102
7538,115,102
7539,116,102
7540,117,102
7541,118,102
7542,119,102
7543,120,102
7544,121,102
7545,122,102
7546,123,102
7547,124,102
7548,125,102
7549,126,102
7550,127,102
7551,128,102
7552,129,102
7553,130,102
7554,131,102
7555,132,102
7556,133,102
7557,134,102
7558,135,102
7559,136,102
7560,137,102
7561,138,102
7562,139,102
7563,44,103
7564,45,103
7565,46,103
7566,47,103
7567,48,103
7568,49,103
7569,50,103
7570,51,103
7571,52,103
7572,53,103
7573,54,103
7574,55,103
7575,56,103
7576,57,103
7577,58,103
7578,59,103
7579,60,103
7580,61,103
7581,62,103
7582,63,103
7583,64,103
7584,65,103
7585,66,103
7586,67,103
7587,68,103
7588,69,103
7589,70,103
7590,71,103
7591,72,103
7592,73,103
7593,74,103
7594,75,103
7595,76,103
7596,77,103
7597,78,103
7598,79,103
7599,80,103
7600,81,103
7601,82,103
7602,83,103
7603,84,103
7604,85,103
7605,86,103
7606,87,103
7607,88,103
7608,89,103
7609,90,103
7610,91,103
7611,92,103
7612,93,103
7613,94,103
7614,95,103
7615,96,103
7616,97,103
7617,98,103
7618,99,103
7619,100,103
7620,101,103
7621,102,103
7622,103,103
7623,104,103
7624,105,103
7625,106,103
7626,107,103
7627,108,103
7628,109,103
7629,110,103
7630,111,103
7631,112,103
7632,113,103
7633,114,103
7634,115,103
7635,116,103
7636,117,103
7637,118,103
7638,119,103
7639,120,103
7640,121,103
7641,122,103
7642,123,103
7643,124,103
7644,125,103
7645,126,103
7646,127,103
7647,128,103
7648,129,103
7649,130,103
7650,131,103
7651,132,103
7652,133,103
7653,134,103
7654,135,103
7655,136,103
7656,137,103
7657,138,103
7658,139,103
7659,140,103
7660,45,104
7661,46,104
7662,47,104
7663,48,104
7664,49,104
7665,50,104
7666,51,104
7667,52,104
7668,53,104
7669,54,104
7670,55,104
7671,56,104
7672,57,104
7673,58,104
7674,59,104
7675,60,104
7676,61,104
7677,62,104
7678,63,104
7679,64,104
7680,65,104
7681,66,104
7682,67,104
7683,68,104
7684,69,104
7685,70,104
7686,71,104
7687,72,104
7688,73,104
7689,74,104
7690,75,104
7691,76,104
7692,77,104
7693,78,104
7694,79,104
7695,80,104
7696,81,104
7697,82,104
7698,83,104
7699,84,104
7700,85,104
7701,86,104
7702,87,104
7703,88,104
7704,89,104
7705,90,104
7706,91,104
7707,92,104
7708,93,104
7709,94,104
7710,95,104
7711,96,104
7712,97,104
7713,98,104
7714,99,104
7715,100,104
7716,101,104
7717,102,104
7718,103,104
7719,104,104
7720,105,104
7721,106,104
7722,107,104
7723,108,104
7724,109,104
7725,110,104
7726,111,104
7727,112,104
7728,113,104
7729,114,104
7730,115,104
7731,116,104
7732,117,104
7733,118,104
7734,119,104
7735,120,104
7736,121,104
7737,122,104
7738,123,104
7739,124,104
7740,125,104
7741,126,104
7742,127,104
7743,128,104
7744,129,104
7745,130,104
7746,131,104
7747,132,104
7748,133,104
7749,134,104
7750,135,104
7751,136,104
7752,137,104
7753,138,104
7754,139,104
7755,140,104
7756,46,105
7757,47,105
7758,48,105
7759,49,105
7760,50,105
7761,51,105
7762,52,105
7763,53,105
7764,54,105
7765,55,105
7766,56,105
7767,57,105
7768,58,105
7769,59,105
7770,60,105
7771,61,105
7772,62,105
7773,63,105
7774,64,105
7775,65,105
7776,66,105
7777,67,105
7778,68,105
7779,69,105
7780,70,105
7781,71,105
7782,72,105
7783,74,105
7784,75,105
7785,76,105
7786,77,105
7787,78,105
7788,79,105
7789,80,105
7790,81,105
7791,82,105
7792,83,105
7793,84,105
7794,85,105
7795,86,105
7796,87,105
7797,88,105
7798,89,105
7799,90,105
7800,91,105
7801,92,105
7802,93,105
7803,94,105
7804,95,105
7805,96,105
7806,97,105
7807,98,105
7808,99,105
7809,100,105
7810,101,105
7811,102,105
7812,103,105
7813,104,105
7814,105,105
7815,106,105
7816,107,105
7817,108,105
7818,109,105
7819,110,105
7820,111,105
7821,112,105
7822,113,105
7823,114,105
7824,115,105
7825,116,105
7826,117,105
7827,118,105
7828,119,105
7829,120,105
7830,121,105
7831,122,105
7832,123,105
7833,124,105
7834,125,105
7835,126,105
7836,127,105
7837,128,105
7838,129,105
7839,130,105
7840,131,105
7841,132,105
7842,133,105
7843,134,105
7844,135,105
7845,136,105
7846,137,105
7847,138,105
7848,139,105
7849,140,105
7850,141,105
7851,47,106
7852,48,106
7853,49,106
7854,50,106
7855,51,106
7856,52,106
7857,53,106
7858,54,106
7859,55,106
7860,56,106
7861,57,106
7862,58,106
7863,59,106
7864,60,106
7865,61,106
7866,62,106
7867,63,106
7868,64,106
7869,65,106
7870,66,106
7871,67,106
7872,68,106
7873,69,106
7874,70,106
7875,71,106
7876,72,106
7877,73,106
7878,74,106
7879,75,106
7880,76,106
7881,77,106
7882,78,106
7883,79,106
7884,80,106
7885,81,106
7886,82,106
7887,83,106
7888,84,106
7889,85,106
7890,86,106
7891,87,106
7892,88,106
7893,89,106
7894,90,106
7895,91,106
7896,92,106
7897,93,106
7898,94,106
7899,95,106
7900,96,106
7901,97,106
7902,98,106
7903,99,106
7904,100,106
7905,101,106
7906,102,106
7907,103,106
7908,104,106
7909,105,106
7910,106,106
7911,107,106
7912,108,106
7913,109,106
7914,110,106
7915,111,106
7916,112,106
7917,113,106
7918,114,106
7919,115,106
7920,116,106
7921,117,106
7922,118,106
7923,119,106
7924,120,106
7925,121,106
7926,122,106
7927,123,106
7928,124,106
7929,125,106
7930,126,106
7931,127,106
7932,128,106
7933,129,106
7934,130,106
7935,131,106
7936,132,106
7937,133,106
7938,134,106
7939,135,106
7940,136,106
7941,137,106
7942,138,106
7943,139,106
7944,140,106
7945,141,106
7946,48,107
7947,49,107
7948,50,107
7949,51,107
7950,52,107
7951,53,107
7952,54,107
7953,55,107
7954,56,107
7955,57,107
7956,58,107
7957,59,107
7958,60,107
7959,61,107
7960,62,107
7961,63,107
7962,64,107
7963,65,107
7964,66,107
7965,67,107
7966,68,107
7967,69,107
7968,70,107
7969,71,107
7970,72,107
7971,73,107
7972,74,107
7973,75,107
7974,76,107
7975,77,107
7976,78,107
7977,79,107
7978,80,107
7979,81,107
7980,82,107
7981,83,107
7982,84,107
7983,85,107
7984,86,107
7985,87,107
7986,88,107
7987,89,107
7988,90,107
7989,91,107
7990,92,107
7991,93,107
7992,94,107
7993,95,107
7994,96,107
7995,97,107
7996,98,107
7997,99,107
7998,100,107
7999,101,107
8000,102,107
8001,103,107
8002,104,107
8003,105,107
8004,106,107
8005,107,107
8006,108,107
8007,109,107
8008,110,107
8009,111,107
8010,112,107
8011,113,107
8012,114,107
8013,115,107
8014,116,107
8015,117,107
8016,118,107
8017,119,107
8018,120,107
8019,121,107
8020,122,107
8021,123,107
8022,124,107
8023,125,107
8024,126,107
8025,127,107
8026,128,107
8027,129,107
8028,130,107
8029,131,107
8030,132,107
8031,133,107
8032,134,107
8033,135,107
8034,136,107
8035,137,107
8036,138,107
8037,139,107
8038,140,107
8039,141,107
8040,49,108
8041,50,108
8042,51,108
8043,52,108
8044,53,108
8045,54,108
8046,55,108
8047,56,108
8048,57,108
8049,58,108
8050,59,108
8051,60,108
8052,61,108
8053,62,108
8054,63,108
8055,64,108
8056,65,108
8057,66,108
8058,67,108
8059,68,108
8060,69,108
8061,70,108
8062,71,108
8063,72,108
8064,73,108
8065,74,108
8066,75,108
8067,76,108
8068,77,108
8069,78,108
8070,79,108
8071,80,108
8072,81,108
8073,82,108
8074,83,108
8075,84,108
8076,85,108
8077,86,108
8078,87,108
8079,88,108
8080,89,108
8081,90,108
8082,91,108
8083,92,108
8084,93,108
8085,94,108
8086,95,108
8087,96,108
8088,97,108
8089,98,108
8090,99,108
8091,100,108
8092,101,108
8093,102,108
8094,103,108
8095,104,108
8096,105,108
8097,106,108
8098,107,108
8099,108,108
8100,109,108
8101,110,108
8102,111,108
8103,112,108
8104,113,108
8105,114,108
8106,115,108
8107,116,108
8108,117,108
8109,118,108
8110,119,108
8111,120,108
8112,121,108
8113,122,108
8114,123,108
8115,124,108
8116,125,108
8117,126,108
8118,127,108
8119,128,108
8120,129,108
8121,130,108
8122,131,108
8123,132,108
8124,133,108
8125,134,108
8126,135,108
8127,136,108
8128,137,108
8129,138,108
8130,139,108
8131,140,108
8132,141,108
8133,50,109
8134,51,109
8135,52,109
8136,53,109
